Front_X;Front_Y;Front_Z;Back_X;Back_Y;Back_Z;Timestamp;SpeedShip;Latitude;Longitude;Depth;DistToFloor;Heading;Pitch;Roll;M_UP;M_Down;M_Right;M_Left;VertForvUp;VertForvDown;VertBackUp;VertBackDown;GorizForw;GorizBack;Bat1_50_I;Bat2_50_I;Bat3_50_I;Bat4_50_I;Bat1_27_I;Bat2_27_I;Bat3_27_I;Bat4_27_I;SpeedShipEML;EmiErrorFlag
3438;8994;-34552;6024;16952;-34012;1573218456825819;0.327804;0.785869291;0.617682079;1.72018;7.51105;5.97083;-0.200279;0.079524;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3460;9002;-34566;6076;17004;-34036;1573218456845772;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3460;8920;-34440;6104;17268;-34158;1573218456865763;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3490;8854;-34448;6234;17262;-34086;1573218456885750;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3544;8814;-34418;6250;17330;-34052;1573218456905758;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3498;8730;-34480;6350;17326;-34168;1573218456925758;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3548;8684;-34542;6418;17426;-34260;1573218456945858;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;61.2823;-22.8073;60.3231;-24.1309;65.5594;65.7216;64.8513;64.2657;0.0245677;-0.00267773;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3564;8574;-34624;6404;17572;-34162;1573218456965882;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3556;8572;-34630;6482;17830;-34142;1573218456985770;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3498;8564;-34604;6588;17962;-34254;1573218457005792;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3560;8462;-34526;6686;17980;-34304;1573218457025768;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3680;8290;-34556;6730;18148;-34242;1573218457045767;0.327804;0.785869302;0.617682115;1.63748;7.51105;5.96277;-0.200644;0.0806879;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3618;8328;-34552;6832;18296;-34216;1573218457065767;0.327804;0.785869302;0.617682115;1.61973;7.51105;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3630;8256;-34544;6934;18314;-34288;1573218457085807;0.327804;0.785869302;0.617682115;1.61973;7.51105;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3736;8202;-34576;6872;18396;-34410;1573218457105790;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3694;8168;-34590;7048;18680;-34414;1573218457125745;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3738;8000;-34602;7130;18724;-34386;1573218457145839;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3706;8046;-34588;7194;18920;-34356;1573218457165829;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3792;7928;-34618;7252;19004;-34488;1573218457185800;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3686;7890;-34736;7322;19112;-34506;1573218457205799;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3738;7822;-34760;7414;19410;-34460;1573218457224838;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3710;7692;-34806;7518;19344;-34482;1573218457244753;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3698;7672;-34788;7564;19692;-34636;1573218457264783;0.327804;0.785869302;0.617682115;1.61973;7.50965;5.95342;-0.200813;0.0817546;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3752;7606;-34810;7714;19702;-34558;1573218457284836;0.327804;0.785869302;0.617682115;1.51949;7.50965;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3780;7624;-34852;7746;19826;-34612;1573218457304746;0.327804;0.785869302;0.617682115;1.51949;7.50965;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3744;7502;-34860;7812;20108;-34690;1573218457324777;0.327804;0.785869302;0.617682115;1.51949;7.50965;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3834;7528;-34860;7866;20220;-34566;1573218457344814;0.327804;0.785869302;0.617682115;1.51949;7.50965;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3834;7434;-34896;8042;20382;-34636;1573218457364818;0.327804;0.785869302;0.617682115;1.51949;7.50965;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3840;7354;-34876;8158;20340;-34772;1573218457384755;0.327804;0.785869302;0.617682115;1.51949;7.50942;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3880;7288;-34822;8204;20556;-34714;1573218457404789;0.327804;0.785869302;0.617682115;1.51949;7.50942;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3814;7320;-34948;8254;20860;-34716;1573218457424774;0.327804;0.785869302;0.617682115;1.51949;7.50942;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3820;7194;-34930;8350;20844;-34762;1573218457444756;0.327804;0.785869302;0.617682115;1.51949;7.50942;5.94531;-0.200891;0.0824324;45.6082;-37.9321;60.3231;-24.1309;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3792;7164;-34956;8430;20972;-34858;1573218457464795;0.327804;0.785869302;0.617682115;1.51949;7.50942;5.94531;-0.200891;0.0824324;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;-0.0124087;-0.00296485;5.96094;5.66406;2.57031;0;1.92;2.27;2.1;0;0;0
3804;7076;-34892;8426;21008;-34906;1573218457485102;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3822;7102;-34828;8484;21010;-34862;1573218457504839;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3844;6996;-34800;8594;21202;-34812;1573218457524774;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3972;6996;-34816;8680;21150;-34816;1573218457544798;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3954;7016;-34884;8756;21168;-34854;1573218457564779;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3920;6906;-34898;8782;21452;-34948;1573218457584772;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3886;6942;-34802;8774;21454;-34862;1573218457604776;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3866;6884;-34850;8822;21578;-34826;1573218457624889;0.327804;0.785869302;0.617682115;1.42086;7.50942;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3922;6806;-34814;8906;21370;-34878;1573218457644786;0.327804;0.785869302;0.617682115;1.42086;7.5098;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3976;6808;-34846;8932;21302;-34884;1573218457664769;0.327804;0.785869302;0.617682115;1.42086;7.5098;5.93751;-0.200689;0.0828097;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
3976;6966;-34840;8826;21360;-34944;1573218457684779;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4000;6902;-34890;8836;21268;-34800;1573218457704771;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4128;6906;-34896;8958;21244;-34760;1573218457724781;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4104;6964;-34934;8872;21192;-34828;1573218457744769;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4016;7016;-34926;8844;21170;-34772;1573218457764798;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4178;6892;-34934;8974;20878;-34720;1573218457784772;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4176;6920;-34962;8926;21042;-34820;1573218457804754;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4178;6960;-34856;8852;20974;-34858;1573218457824771;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4280;6910;-34858;9022;20884;-34808;1573218457844827;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4312;7000;-34898;8930;20900;-34732;1573218457864760;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4326;7050;-34916;8906;21100;-34700;1573218457884781;0.327804;0.785869302;0.617682115;1.33365;7.5098;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4246;7028;-34756;9014;20868;-34774;1573218457904811;0.344472;0.785869302;0.617682115;1.33365;7.73497;5.92952;-0.200483;0.0830944;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4306;6962;-34890;9038;20982;-34794;1573218457924870;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4396;6918;-34876;9076;20880;-34756;1573218457944818;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4294;6996;-34848;9088;20868;-34710;1573218457964785;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;53.4571;-27.2903;55.5001;-28.2947;72.8745;72.4691;68.5713;70.1834;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4368;6982;-34788;9136;20786;-34730;1573218457984787;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-27.2903;50.1857;-28.2947;104.578;104.402;95.94;96.1421;0.0137506;0.00543659;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4522;6926;-34786;9136;20798;-34856;1573218458005541;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4428;7034;-34770;9084;20976;-34752;1573218458024950;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4492;6990;-34774;9086;20710;-34668;1573218458044831;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4570;6916;-34762;9206;20950;-34810;1573218458064763;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4570;6956;-34750;9214;21068;-34800;1573218458084756;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4548;6956;-34708;9252;20790;-34656;1573218458104752;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4642;6826;-34734;9314;20782;-34760;1573218458124830;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4690;6930;-34788;9296;20836;-34828;1573218458144777;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4626;6972;-34802;9276;20878;-34762;1573218458164853;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4652;6926;-34770;9408;20730;-34676;1573218458184787;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4728;6910;-34784;9396;20946;-34764;1573218458204786;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4680;6978;-34754;9304;20846;-34816;1573218458224769;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4734;6922;-34720;9432;20848;-34738;1573218458244767;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4756;6868;-34796;9492;20898;-34670;1573218458264852;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4754;6900;-34778;9436;20806;-34686;1573218458284746;0.344472;0.785869316;0.617682153;1.30337;7.73497;5.92192;-0.199992;0.0831754;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4750;6852;-34706;9468;20752;-34822;1573218458304770;0.344472;0.785869316;0.617682153;1.29987;7.73497;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4854;6844;-34748;9592;20684;-34794;1573218458324790;0.344472;0.785869316;0.617682153;1.29987;7.73497;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4970;6828;-34714;9570;20786;-34672;1573218458345026;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4912;6892;-34730;9508;20880;-34640;1573218458364773;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4962;6852;-34698;9626;20718;-34706;1573218458384774;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
5016;6882;-34732;9612;20824;-34744;1573218458404757;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4988;6816;-34736;9604;20866;-34790;1573218458424782;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
4958;6830;-34740;9666;20750;-34740;1573218458444747;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
5060;6816;-34770;9754;20600;-34652;1573218458464800;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;41.8887;-41.9528;50.1857;-33.598;104.578;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.41;2.08;0;0;0
5060;6778;-34800;9726;20818;-34658;1573218458484860;0.344472;0.785869316;0.617682153;1.29987;7.73931;5.91276;-0.199118;0.0831587;54.8257;-28.766;50.1188;-33.5129;103.874;104.402;95.94;96.1421;-0.0306409;0.0168154;5.96094;5.66406;8.0625;0;2.1;2.38;2.28;0;0;0
5022;6852;-34842;9738;20636;-34726;1573218458504750;0.344472;0.785869316;0.617682153;1.26699;7.73931;5.90462;-0.197956;0.0828333;54.8257;-28.766;50.1188;-33.5129;103.874;104.402;95.94;96.1421;0.00131702;0.000786465;5.96094;5.66406;8.0625;0;2.1;2.38;2.28;0;0;0
5164;6878;-34894;9842;20616;-34780;1573218458524743;0.344472;0.785869316;0.617682153;1.26699;7.73931;5.90462;-0.197956;0.0828333;54.8257;-28.766;50.1188;-33.5129;103.874;104.402;95.94;96.1421;0.00131702;0.000786465;5.96094;5.66406;8.0625;0;2.1;2.38;2.28;0;0;0
